X__1,FDR,desc
PBANKA_0721000,6.2957497863122605e-09,"conserved Plasmodium protein, unknown function"
PBANKA_0800300,0.0054521747627072105,"conserved Plasmodium protein, unknown function"
PBANKA_0800500,0.034165126159235996,chitinase
PBANKA_0803100,0.0113130583703897,"DNA replication licensing factor MCM7, putative"
PBANKA_0803400,0.000354119774482804,"40S ribosomal protein S29, putative"
PBANKA_0803500,0.0034622873520933897,"ATP synthase subunit C, putative"
PBANKA_0803600,0.0115625887641815,"importin-7, putative"
PBANKA_0804000,0.00160615838653914,"60S ribosomal protein L37, putative"
PBANKA_0805000,0.0121044525605234,"RAP protein, putative"
PBANKA_0805700,4.6009721633566995e-25,"heat shock protein 90, putative"
PBANKA_0806300,0.0306526017390529,"P-type ATPase, putative"
PBANKA_0807000,0.0297573155149812,"DNA-directed RNA polymerase II subunit RPB1, putative"
PBANKA_0808000,0.00192133317555905,"cdc2-related protein kinase 4, putative"
PBANKA_0809000,0.000130653484258099,"translation initiation factor SUI1, putative"
PBANKA_0810000,0.0178280025730617,"mitochondrial carrier protein, putative"
PBANKA_0810500,0.0164736105080429,"apoptosis-related protein, putative"
PBANKA_0810600,1.84001612674793e-06,"exoribonuclease, putative"
PBANKA_0810700,1.29956645084274e-07,"subpellicular microtubule protein 1, putative"
PBANKA_0811000,1.11761690023013e-05,"small nuclear ribonucleoprotein Sm D3, putative"
PBANKA_0811700,0.0315118997260952,"SNARE protein, putative"
PBANKA_0813000,0.048570875060292,inhibitor of cysteine proteases
PBANKA_0813300,0.0225483145362179,"conserved Plasmodium protein, unknown function"
PBANKA_0814800,6.14540024289625e-06,"conserved Plasmodium protein, unknown function"
PBANKA_0816100,0.0210618139090642,"SUMO-conjugating enzyme UBC9, putative"
PBANKA_0816400,0.0244323200702463,"ATP-dependent 6-phosphofructokinase, putative"
PBANKA_0816800,0.00389324626317555,"glycolipid transfer protein, putative"
PBANKA_0817300,0.0190692010178957,"conserved Plasmodium protein, unknown function"
PBANKA_0818400,0.0368048943642851,"conserved Plasmodium protein, unknown function"
PBANKA_0818900,1.7531338870465e-09,"heat shock protein 70, putative"
PBANKA_0819000,9.41559859428925e-12,"glideosome-associated protein 50, putative"
PBANKA_0819400,0.00341728972077509,"conserved Plasmodium protein, unknown function"
PBANKA_0819900,2.02326056736045e-05,nucleosome assembly protein
PBANKA_0820000,0.000575020600641821,"DnaJ protein, putative"
PBANKA_0820200,2.3892940749631695e-106,"thioredoxin-like protein 1, putative"
PBANKA_0821000,0.00013046476978303,"chaperone, putative"
PBANKA_0821400,5.3488157068548e-12,"ADP-ribosylation factor, putative"
PBANKA_0821700,0.0169860883089096,"inosine-5'-monophosphate dehydrogenase, putative"
PBANKA_0821900,1.1445368847495302e-11,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_0823200,0.00161793947225503,"conserved Plasmodium protein, unknown function"
PBANKA_0823500,0.0446141040790072,"glutamine synthetase, putative"
PBANKA_0823800,2.90703065508844e-05,"3-oxoacyl-[acyl-carrier-protein] reductase, putative"
PBANKA_0823900,0.0288949750518643,"DNA-directed RNA polymerase II subunit RPB3, putative"
PBANKA_0824200,1.03698304148993e-23,perforin-like protein 3
PBANKA_0826200,5.706602812394179e-07,"protein phosphatase-beta, putative"
PBANKA_0827400,0.00174074003308212,"conserved Plasmodium protein, unknown function"
PBANKA_0827600,0.0090119409395632,"conserved Plasmodium protein, unknown function"
PBANKA_0828600,0.00244734830524022,"cytochrome c oxidase subunit 5B, putative"
PBANKA_0830200,0.031094356287233997,high molecular weight rhoptry protein 2
PBANKA_0830400,2.6517857927833598e-17,G2 protein
PBANKA_0831000,0.0241131979546679,merozoite surface protein 1
PBANKA_0832800,5.10729365031666e-38,"conserved Plasmodium protein, unknown function"
PBANKA_0833100,0.00128028068087243,"M18 aspartyl aminopeptidase, putative"
PBANKA_0835200,0.00639472085565688,"AP2 domain transcription factor, putative"
PBANKA_0901000,1.86031944134851e-06,fam-a protein
PBANKA_0901400,0.0232350792493731,"ATP synthase subunit delta, mitochondrial, putative"
PBANKA_0902100,0.0469977347431783,sporozoite and liver stage asparagine-rich protein
PBANKA_0902900,0.000159201763808369,"conserved Plasmodium protein, unknown function"
PBANKA_0903800,0.000191111933942936,"serine/threonine protein kinase, putative"
PBANKA_0907100,0.0115625887641815,inner membrane complex protein 1b
PBANKA_0907800,3.7235259890909105e-06,"conserved Apicomplexan protein, unknown function"
PBANKA_0908600,5.12501835664483e-24,"conserved Plasmodium protein, unknown function"
PBANKA_0908700,0.0368806845732881,"P-loop containing nucleoside triphosphate hydrolase, putative"
PBANKA_0909900,0.000623862648614078,"WD repeat-containing protein, putative"
PBANKA_0910900,0.0297573155149812,sporozoite surface protein essential for liver stage development
PBANKA_0912100,6.44947239462161e-15,"casein kinase 1, putative"
PBANKA_0912500,0.00013901656612305,"conserved Plasmodium protein, unknown function"
PBANKA_0913400,9.273221504047991e-05,protein phosphatase PPM8
PBANKA_0913700,0.0317882173366895,"coatomer subunit delta, putative"
PBANKA_0914400,2.85292595728571e-06,"heat shock protein 70, putative"
PBANKA_0915600,5.58833283964071e-06,aquaglyceroporin
PBANKA_0915700,0.0017674201822392,"50S ribosomal protein L2, putative"
PBANKA_0916600,0.0147176837606807,"oxysterol-binding protein, putative"
PBANKA_0916700,3.54514755815212e-27,"conserved Plasmodium protein, unknown function"
PBANKA_0917900,0.0238612459228713,"26S protease regulatory subunit 6A, putative"
PBANKA_0919300,0.0191332010094916,"spermidine synthase, putative"
PBANKA_0919800,0.0492283123468875,"bifunctional farnesyl/geranylgeranyl diphosphate synthase, putative"
PBANKA_0919900,0.000235618182456852,"ATP-dependent 6-phosphofructokinase, putative"
PBANKA_0921200,3.3348800177462103e-25,"conserved Plasmodium protein, unknown function"
PBANKA_0922500,1.55015622883126e-29,"kelch domain-containing protein, putative"
PBANKA_0924400,9.35163140347407e-11,"13 kDa ribonucleoprotein-associated protein, putative"
PBANKA_0924900,0.00021182922202252802,"translation elongation factor EF-1, subunit alpha, putative"
PBANKA_0925200,0.0199174734926442,calcium-dependent protein kinase 7
PBANKA_0925300,0.0147367205285571,"conserved Plasmodium protein, unknown function"
PBANKA_0925500,8.28804028595653e-07,calcium-dependent protein kinase 6
PBANKA_0926900,0.0210898452437167,"WD repeat-containing protein, putative"
PBANKA_0928100,4.0692389909781e-05,"phosphoglycerate mutase, putative"
PBANKA_0928600,0.00661553533421652,"AP-4 complex subunit mu, putative"
PBANKA_0928800,1.82991205927035e-06,"splicing factor U2AF small subunit, putative"
PBANKA_0929500,0.000498433115728593,"histone acetyltransferase, putative"
PBANKA_0931100,2.7152357751096997e-16,"conserved Plasmodium protein, unknown function"
PBANKA_0931500,0.0428669065144873,"folate transporter 2, putative"
PBANKA_0931700,0.0271788144143354,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0932100,0.0034622873520933897,palmitoyltransferase DHHC9
PBANKA_0932200,2.65879280973952e-05,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0932600,1.66928664411856e-23,"conserved Plasmodium protein, unknown function"
PBANKA_0933200,0.0408734229838599,"conserved Plasmodium protein, unknown function"
PBANKA_0934200,4.52005153178954e-05,"ubiquitin domain-containing protein DSK2, putative"
PBANKA_0934300,0.0457928320371602,"UDP-galactose transporter, putative"
PBANKA_0936900,0.00030710563896667596,"actin-like protein, putative"
PBANKA_0938400,7.73946283195954e-05,"endoplasmic reticulum-resident calcium binding protein, putative"
PBANKA_0938500,8.52731042364306e-06,"succinyl-CoA synthetase alpha subunit, putative"
PBANKA_0939500,4.75150579769486e-24,DNA repair protein RAD51
PBANKA_0941200,3.39775644684721e-06,"tRNA-splicing ligase RtcB, putative"
PBANKA_0942100,0.00043990466018769197,"metabolite/drug transporter, putative"
PBANKA_0943400,1.1065501088444799e-08,CPW-WPC family protein
PBANKA_0943600,0.0055544461622685296,"60S acidic ribosomal protein P1, putative"
PBANKA_1000700,0.0035204093272479995,"regulator of chromosome condensation, putative"
PBANKA_1001500,0.0351089892629253,"alpha/beta hydrolase, putative"
PBANKA_1001800,0.0128036940274591,AP2 domain transcription factor AP2-SP2
PBANKA_1002000,7.881036104018821e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1002100,0.0156145846220686,6-cysteine protein
PBANKA_1002200,0.00620597009751454,6-cysteine protein
PBANKA_1002600,0.0309702227852106,6-cysteine protein
PBANKA_1002800,0.000711804619731597,"protein transport protein Sec24B, putative"
PBANKA_1003100,2.5644503646322302e-11,"pre-mRNA-processing-splicing factor 8, putative"
PBANKA_1003200,0.0130620234949092,"conserved Plasmodium protein, unknown function"
PBANKA_1003400,0.000515314635060839,"lysine decarboxylase, putative"
PBANKA_1003800,0.000681173152327932,"V-type proton ATPase subunit B, putative"
PBANKA_1005700,0.0132225733970756,"conserved Plasmodium protein, unknown function"
PBANKA_1006200,0.000634229642543415,sporozoite invasion-associated protein 1
PBANKA_1006400,2.66704596176769e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1006500,0.0379293092983292,"tRNA N6-adenosine threonylcarbamoyltransferase, putative"
PBANKA_1006800,0.00048452993577834103,"protein SOF1, putative"
PBANKA_1007000,2.3001182284849897e-06,"chaperone protein DnaJ, putative"
PBANKA_1007200,0.00010070935544067,"replication protein A1, large subunit, putative"
PBANKA_1007300,0.00663295318414221,"peptide chain release factor 2, putative"
PBANKA_1007700,0.0018999730082971198,protein phosphatase PPM1
PBANKA_1007800,0.0491224513380775,"exosome complex component RRP4, putative"
PBANKA_1008000,0.00132900319573156,"conserved Plasmodium protein, unknown function"
PBANKA_1008300,0.0026832383620306,"GTP-binding protein, putative"
PBANKA_1009100,0.00106003411078059,"ataxin-2 like protein, putative"
PBANKA_1009500,2.62239735901228e-09,"NAD(P)H-dependent glutamate synthase, putative"
PBANKA_1009600,1.98236516539993e-10,"conserved Plasmodium protein, unknown function"
PBANKA_1009800,2.68012849467907e-06,"cytochrome c oxidase assembly protein COX15, putative"
PBANKA_1009900,3.1004389411849103e-13,"conserved Plasmodium protein, unknown function"
PBANKA_1010000,8.623333963810552e-09,"mitochondrial acidic protein MAM33, putative"
PBANKA_1010600,9.763791101006599e-08,"calmodulin, putative"
PBANKA_1011600,1.50350685783307e-12,"chromatin assembly factor 1 P55 subunit, putative"
PBANKA_1013200,0.00277513765351073,"succinyl-CoA ligase [ADP-forming] subunit beta, putative"
PBANKA_1013300,0.0154624670179959,mitogen-activated protein kinase 1
PBANKA_1014000,0.0055308362438597,"NADP-specific glutamate dehydrogenase, putative"
PBANKA_1014500,0.00174513270614443,"plasmepsin IX, putative"
PBANKA_1015200,0.0234542345599433,"diphthamide biosynthesis protein 2, putative"
PBANKA_1015400,9.714903077267789e-20,CPW-WPC family protein
PBANKA_1017000,0.0062281166921815,"CorA-like Mg2+ transporter protein, putative"
PBANKA_1017100,0.0171292176273341,"DNA mismatch repair protein MSH2, putative"
PBANKA_1017200,0.0163696734465189,"conserved Plasmodium protein, unknown function"
PBANKA_1017700,2.9809217583954704e-10,"cytochrome b-c1 complex subunit 6, putative"
PBANKA_1018700,0.0171292176273341,"conserved Plasmodium protein, unknown function"
PBANKA_1019100,0.00533699937459691,"DEAD/DEAH box helicase, putative"
PBANKA_1020600,0.00848580953287259,"actin-related protein, putative"
PBANKA_1023000,0.0341945141487662,"myosin-specific chaperone UNC, putative"
PBANKA_1023100,3.01663809135239e-06,"conserved Plasmodium protein, unknown function"
PBANKA_1024700,2.2953922866924098e-10,"ubiquitin fusion degradation protein 1, putative"
PBANKA_1024800,0.0411590893193474,"conserved Plasmodium protein, unknown function"
PBANKA_1025200,2.22799723056475e-06,"H/ACA ribonucleoprotein complex subunit 4, putative"
PBANKA_1025500,1.21893053411631e-05,"NOT family protein, putative"
PBANKA_1026000,0.0154624670179959,"conserved Plasmodium protein, unknown function"
PBANKA_1027500,4.0982636088728797e-07,"DNA-directed RNA polymerases I and III subunit RPAC2, putative"
PBANKA_1027900,3.06612167467667e-08,"small nuclear ribonucleoprotein-associated protein B, putative"
PBANKA_1028400,0.0451847220203745,"60S ribosomal protein L10, putative"
PBANKA_1029600,0.0178280025730617,"conserved Plasmodium protein, unknown function"
PBANKA_1029700,1.7819270670978198e-07,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_1030300,2.21674546995517e-10,"nuclear transport factor 2, putative"
PBANKA_1032300,0.0409136529243868,"cytidine triphosphate synthetase, putative"
PBANKA_1032400,0.0010930720011691698,"alpha/beta hydrolase, putative"
PBANKA_1033100,0.00416937883929551,"conserved Plasmodium protein, unknown function"
PBANKA_1033400,0.0122345592581925,"aldo-keto reductase, putative"
PBANKA_1033900,0.00323740546021185,"40S ribosomal protein S8e, putative"
PBANKA_1034400,7.356516247975992e-05,plasmepsin IV
PBANKA_1034500,1.1976154216974698e-70,"conserved Plasmodium protein, unknown function"
PBANKA_1035100,0.00039835218329608196,"rRNA 2'-O-methyltransferase fibrillarin, putative"
PBANKA_1035200,9.131563827921e-06,LCCL domain-containing protein
PBANKA_1035300,0.00286818369130415,"radical SAM protein, putative"
PBANKA_1035400,1.6308960854863798e-08,"glideosome associated protein with multiple membrane spans 3, putative"
PBANKA_1037400,0.0032916794990492603,"conserved Plasmodium protein, unknown function"
PBANKA_1037800,0.0122345592581925,secreted ookinete adhesive protein
PBANKA_1038300,0.0287517203182721,"translocation associated membrane protein, putative"
PBANKA_1038800,9.3650437453661e-05,"conserved Plasmodium protein, unknown function"
PBANKA_1039400,0.0163907862540932,"ribosomal protein S27a, putative"
PBANKA_1039700,0.00025497716738851,"conserved Plasmodium protein, unknown function"
PBANKA_1100700,0.0306526017390529,fam-a protein
PBANKA_1101400,0.0015834515692786698,rhoptry-associated protein 2/3
PBANKA_1101600,0.0341945141487662,"chromosome assembly factor 1, putative"
PBANKA_1103300,0.0294150551540379,myosin B
PBANKA_1103400,0.00011768539991132,"60S ribosomal protein L31, putative"
PBANKA_1104200,1.65859231997292e-28,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative"
PBANKA_1104500,3.0883143423115997e-05,"conserved protein, unknown function"
PBANKA_1105500,0.0105729614809502,"conserved Plasmodium protein, unknown function"
PBANKA_1106500,3.06612167467667e-08,rhomboid protease ROM4
PBANKA_1107200,0.0103265735141521,"cell differentiation protein, putative"
PBANKA_1107600,7.81205789856884e-24,6-cysteine protein
PBANKA_1108400,0.00915901621291018,"single-stranded DNA-binding protein, putative"
