X__1,FDR,desc
PBANKA_0519200,0.000114598272163278,"conserved Plasmodium protein, unknown function"
PBANKA_0519300,1.58543578876159e-05,"conserved Plasmodium protein, unknown function"
PBANKA_0519400,7.23226144894082e-18,"conserved Plasmodium protein, unknown function"
PBANKA_0519800,0.007443398368372571,"acetyl-CoA transporter, putative"
PBANKA_0520400,0.0076724975624667905,"dynamin-like protein, putative"
PBANKA_0521241,5.2837594703273496e-11,5.8S ribosomal RNA
PBANKA_0523900,0.0261517693079598,"glideosome associated protein with multiple membrane spans 2, putative"
PBANKA_0600400,0.00381448980537109,fam-a protein
PBANKA_0601300,0.0323099104486336,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0603200,0.000372704806344648,"eukaryotic translation initiation factor 5A, putative"
PBANKA_0604600,0.0472249362877001,"conserved protein, unknown function"
PBANKA_0607400,0.0306928953775302,"protein phosphatase PPM11, putative"
PBANKA_0610400,0.0110907113547142,"non-SERCA-type Ca2+ -transporting P-ATPase, putative"
PBANKA_0614500,7.88002465495473e-05,"eukaryotic translation initiation factor 3 subunit I, putative"
PBANKA_0616700,0.0387004151060868,NIMA related kinase 4
PBANKA_0619900,0.0221799931590624,"Obg-like ATPase 1, putative"
PBANKA_0623000,0.000150336363770083,"Plasmodium exported protein, unknown function"
PBANKA_0623200,1.0184325677537599e-09,"lysophospholipase, putative"
PBANKA_0623400,2.83631022246793e-07,fam-a protein
PBANKA_0700800,0.000492257457823801,"Plasmodium exported protein (PHIST), unknown function"
PBANKA_0703900,4.546759368985349e-16,"receptor for activated c kinase, putative"
PBANKA_0708000,5.2659581534430296e-05,"protein transport protein SEC23, putative"
PBANKA_0713300,0.00559282234721175,"protein kinase c inhibitor-like protein, putative"
PBANKA_0714400,0.04620119199091299,"EF-hand calcium-binding domain-containing protein, putative"
PBANKA_0722921,0.00260033171914627,PIR protein
PBANKA_0801200,0.0180401225932375,"erythrocyte membrane-associated antigen, putative"
PBANKA_0802000,0.000150336363770083,"conserved Plasmodium protein, unknown function"
PBANKA_0804900,0.00493435102933442,"E3 ubiquitin-protein ligase, putative"
PBANKA_0805700,9.576749653366929e-14,"heat shock protein 90, putative"
PBANKA_0805800,0.00115639446509793,"RNA-binding protein, putative"
PBANKA_0806200,0.0143880927464337,"E3 ubiquitin-protein ligase RBX1, putative"
PBANKA_0807300,0.0121049886139137,"conserved Plasmodium protein, unknown function"
PBANKA_0811000,0.00027201365227719703,"small nuclear ribonucleoprotein Sm D3, putative"
PBANKA_0816400,0.00100991984069422,"ATP-dependent 6-phosphofructokinase, putative"
PBANKA_0819000,1.34445412336032e-05,"glideosome-associated protein 50, putative"
PBANKA_0821700,0.0320145308848883,"inosine-5'-monophosphate dehydrogenase, putative"
PBANKA_0821900,0.00100991984069422,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_0823500,0.00870841962298634,"glutamine synthetase, putative"
PBANKA_0823800,0.0180401225932375,"3-oxoacyl-[acyl-carrier-protein] reductase, putative"
PBANKA_0824700,0.0472249362877001,"thioredoxin reductase, putative"
PBANKA_0824800,0.0161885480095416,"polyadenylate-binding protein 2, putative"
PBANKA_0828600,0.0116491054685293,"cytochrome c oxidase subunit 5B, putative"
PBANKA_0828800,0.0387533508373433,"cytochrome c oxidase subunit 6B, putative"
PBANKA_0836200,0.0458845461987252,"conserved Plasmodium protein, unknown function"
PBANKA_0836800,7.81201216746151e-07,erythrocyte membrane associated protein 1
PBANKA_0907800,0.0459271999629648,"conserved Apicomplexan protein, unknown function"
PBANKA_0909600,0.00381448980537109,"AP2 domain transcription factor, putative"
PBANKA_0911650,0.000143254049883231,U2 spliceosomal RNA
PBANKA_0912700,0.0205422951843148,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative"
PBANKA_0914400,3.67224373361639e-05,"heat shock protein 70, putative"
PBANKA_0915600,0.0132358150246202,aquaglyceroporin
PBANKA_0920800,0.00559282234721175,"CRAL/TRIO domain-containing protein, putative"
PBANKA_0924400,0.00814647578932998,"13 kDa ribonucleoprotein-associated protein, putative"
PBANKA_0924900,0.0015737552107026901,"translation elongation factor EF-1, subunit alpha, putative"
PBANKA_0926400,0.019860929992163,"serine/threonine protein kinase, putative"
PBANKA_0928100,4.59200346642305e-18,"phosphoglycerate mutase, putative"
PBANKA_0931100,0.00100991984069422,"conserved Plasmodium protein, unknown function"
PBANKA_0931300,0.0159849650593559,"dipeptidyl aminopeptidase 1, putative"
PBANKA_0931700,0.0393551064493726,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_0932000,0.0273158956883225,rhoptry neck protein 4
PBANKA_0932400,9.1124435049887e-05,berghepain-2
PBANKA_0933500,0.00505799336973105,rhomboid protease ROM1
PBANKA_0934200,7.09771982613212e-05,"ubiquitin domain-containing protein DSK2, putative"
PBANKA_0936900,3.78095710465917e-05,"actin-like protein, putative"
PBANKA_0939500,0.00083875635061111,DNA repair protein RAD51
PBANKA_0941200,0.0131016249410405,"tRNA-splicing ligase RtcB, putative"
PBANKA_0943900,4.59200346642305e-18,PIR protein
PBANKA_1000300,0.00792593951427205,"Plasmodium exported protein, unknown function"
PBANKA_1000600,0.000507426513225259,erythrocyte membrane antigen 1
PBANKA_1002800,0.0437290703213351,"protein transport protein Sec24B, putative"
PBANKA_1003800,1.43149561673104e-09,"V-type proton ATPase subunit B, putative"
PBANKA_1004000,0.0212439702880334,"cytosolic glyoxalase II, putative"
PBANKA_1007000,0.00814647578932998,"chaperone protein DnaJ, putative"
PBANKA_1007200,0.0159849650593559,"replication protein A1, large subunit, putative"
PBANKA_1007800,0.0032645318104385698,"exosome complex component RRP4, putative"
PBANKA_1008200,1.0070728414175e-05,cGMP-dependent protein kinase
PBANKA_1009500,0.0417377549634558,"NAD(P)H-dependent glutamate synthase, putative"
PBANKA_1010000,0.00947795548436039,"mitochondrial acidic protein MAM33, putative"
PBANKA_1010800,0.007840696748046999,"CCR4-associated factor 16, putative"
PBANKA_1012200,0.0039956036028904,"protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative"
PBANKA_1013200,0.0395175009399567,"succinyl-CoA ligase [ADP-forming] subunit beta, putative"
PBANKA_1016800,0.0399874037164645,"exosome complex exonuclease RRP41, putative"
PBANKA_1024700,2.98314581388698e-09,"ubiquitin fusion degradation protein 1, putative"
PBANKA_1025200,1.82440517646948e-08,"H/ACA ribonucleoprotein complex subunit 4, putative"
PBANKA_1027900,0.00136209863340701,"small nuclear ribonucleoprotein-associated protein B, putative"
PBANKA_1029700,0.0458845461987252,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_1031900,6.234289052389439e-05,"eukaryotic translation initiation factor 2 subunit gamma, putative"
PBANKA_1033200,0.0185931227708657,"DNA damage-inducible protein 1, putative"
PBANKA_1035500,0.0472249362877001,"vacuolar protein sorting-associated protein 29, putative"
PBANKA_1100900,1.4897318070597402e-08,fam-a protein
PBANKA_1104200,5.69101754080103e-06,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative"
PBANKA_1104500,0.006111277892239471,"conserved protein, unknown function"
PBANKA_1107600,0.0122436786528969,6-cysteine protein
PBANKA_1108500,0.0297260437744292,"conserved Plasmodium protein, unknown function"
PBANKA_1113000,1.0184325677537599e-09,"purine nucleoside phosphorylase, putative"
PBANKA_1115300,0.000197375506414275,"glideosome-associated protein 40, putative"
PBANKA_1117800,0.00588480220111548,rhomboid protease ROM10
PBANKA_1122200,0.00719733109947945,"EGF-like membrane protein, putative"
PBANKA_1125500,0.0005204805479243179,"ATPase, putative"
PBANKA_1125600,2.9224757275762403e-08,"pyruvate kinase, putative"
PBANKA_1126700,0.0123835297379841,"6-pyruvoyltetrahydropterin synthase, putative"
PBANKA_1128100,0.000733866600567852,phospholipase
PBANKA_1130400,0.000733866600567852,"proteasome subunit alpha type-4, putative"
PBANKA_1132600,0.00109432978219001,"ubiquitin-conjugating enzyme E2, putative"
PBANKA_1134100,3.07634542471931e-10,"T-complex protein 1 subunit delta, putative"
PBANKA_1135200,0.000937799003648114,"GTP-binding protein, putative"
PBANKA_1136200,0.0261517693079598,"conserved Plasmodium protein, unknown function"
PBANKA_1137200,0.00046703195105173896,"protein transport protein Sec24A, putative"
PBANKA_1138200,0.00491650168641653,"RuvB-like helicase 3, putative"
PBANKA_1145400,0.0146675676524546,"Plasmodium exported protein (PHIST), unknown function"
PBANKA_1145800,0.00026471356583833503,membrane associated histidine-rich protein 1a
PBANKA_1146261,0.000123693550180573,PIR protein
PBANKA_1146761,9.067324564867249e-09,PIR protein
PBANKA_1202200,0.0417377549634558,"U5 small nuclear ribonucleoprotein component, putative"
PBANKA_1210800,0.000707931301442337,"hypoxanthine-guanine phosphoribosyltransferase, putative"
PBANKA_1210900,0.0255485883680791,"phosphoglucomutase, putative"
PBANKA_1213100,0.0417377549634558,"prohibitin, putative"
PBANKA_1214000,0.0005302938884085219,"heat shock protein 60, putative"
PBANKA_1214300,7.81201216746151e-07,"enolase, putative"
PBANKA_1216500,0.00136209863340701,"peptidyl-prolyl cis-trans isomerase, putative"
PBANKA_1218100,0.010373801219668001,oocyst capsule protein Cap380
PBANKA_1218200,6.09133957344459e-06,"T-complex protein 1 subunit epsilon, putative"
PBANKA_1219500,0.0136921486408243,"chloroquine resistance transporter, putative"
PBANKA_1223600,0.0490398086977465,"YEATS domain-containing protein, putative"
PBANKA_1229000,0.0437290703213351,"Plasmodium exported protein (PHIST), unknown function"
PBANKA_1230500,0.0417377549634558,"RNA and export factor binding protein, putative"
PBANKA_1230800,0.0190412264261164,"pyridoxal kinase, putative"
PBANKA_1233900,0.00260033171914627,"50S ribosomal protein L14, mitochondrial, putative"
PBANKA_1235600,1.18957544660266e-06,"adenosylhomocysteinase, putative"
PBANKA_1237800,0.0186948588691346,"multidrug resistance protein 1, putative"
PBANKA_1238700,0.0070882111913328095,"conserved Plasmodium protein, unknown function"
PBANKA_1238800,0.0138200753076178,"karyopherin beta, putative"
PBANKA_1240500,0.0306928953775302,"conserved Plasmodium protein, unknown function"
PBANKA_1242100,0.0102740999502236,"methionine aminopeptidase 1a, putative"
PBANKA_1244000,0.00181939905700487,"cell cycle regulator protein, putative"
PBANKA_1245200,2.16651739333427e-07,CPW-WPC family protein
PBANKA_1246161,0.00443836474179291,fam-a protein
PBANKA_1300900,0.0387533508373433,"cytochrome c oxidase assembly protein COX11, putative"
PBANKA_1301400,0.0216990920343171,"proteasome subunit alpha type-1, putative"
PBANKA_1302900,0.0323099104486336,"copper transporter, putative"
PBANKA_1303800,0.000422268429015453,"triosephosphate isomerase, putative"
PBANKA_1305200,0.0145926656002362,"serine/threonine protein kinase, putative"
PBANKA_1308600,5.7661286536128605e-08,fructose-bisphosphate aldolase 2
PBANKA_1309900,0.0024864850813311,"M17 leucyl aminopeptidase, putative"
PBANKA_1313000,0.0074410864290338705,"transcription factor IIIb subunit, putative"
PBANKA_1314800,4.1888672380172404e-13,"elongation factor 2, putative"
PBANKA_1315700,0.0116491054685293,rhoptry neck protein 2
PBANKA_1317400,1.1181697608348401e-07,"HSP90 co-chaperone p23, putative"
PBANKA_1318800,0.0283360802604527,protein tyrosine phosphatase
PBANKA_1318900,0.0149392119465669,"methyltransferase, putative"
PBANKA_1319600,0.0104539543960007,"polyprenol reductase, putative"
PBANKA_1323300,0.0136921486408243,"pyridoxal 5'-phosphate synthase, putative"
PBANKA_1326400,4.56344973764112e-26,glyceraldehyde-3-phosphate dehydrogenase
PBANKA_1326800,9.57125666044174e-05,"replication factor C subunit 3, putative"
PBANKA_1331900,9.42541912308375e-08,"eukaryotic initiation factor 4a, putative"
PBANKA_1334300,2.9735974963871696e-05,exported protein 2
PBANKA_1334400,0.032123588541472,"inorganic anion antiporter, putative"
PBANKA_1337300,0.0437290703213351,"conserved Plasmodium protein, unknown function"
PBANKA_1338900,0.000500117169491511,"glideosome associated protein with multiple membrane spans 1, putative"
PBANKA_1339900,0.000733866600567852,"SNARE protein, putative"
PBANKA_1340100,2.8383716717192396e-15,L-lactate dehydrogenase
PBANKA_1340300,0.0470537232630546,"phosphoribosylpyrophosphate synthetase, putative"
PBANKA_1343300,0.0173985855921123,"proteasome subunit beta type-7, putative"
PBANKA_1343800,0.0233844140176379,transcriptional regulatory protein sir2a
PBANKA_1344400,0.00146126545494897,"AMP deaminase, putative"
PBANKA_1346200,1.34445412336032e-05,"signal peptidase 21 kDa subunit, putative"
PBANKA_1347600,0.023990793044891004,"eukaryotic translation initiation factor 6, putative"
PBANKA_1349000,4.4152868580127303e-16,MSP7-like protein
PBANKA_1349800,0.0229502757811414,thrombospondin-related anonymous protein
PBANKA_1353100,0.0180401225932375,"conserved Plasmodium protein, unknown function"
PBANKA_1354300,0.0031499021947459897,"sodium-dependent phosphate transporter, putative"
PBANKA_1355500,0.00381448980537109,"casein kinase II beta chain, putative"
PBANKA_1357000,0.0261517693079598,"aminomethyltransferase, putative"
PBANKA_1357300,0.00829629323137706,"zinc finger protein, putative"
PBANKA_1357500,0.00210947353228821,lipoyl synthase
PBANKA_1357800,0.0216990920343171,"conserved Plasmodium protein, unknown function"
PBANKA_1358600,0.0121049886139137,"isocitrate dehydrogenase [NADP], mitochondrial, putative"
PBANKA_1359200,0.000733866600567852,"DNA/RNA-binding protein Alba 2, putative"
PBANKA_1360100,1.1647314717402699e-07,nucleoside transporter 1
PBANKA_1360300,1.07029465816584e-08,"DNA/RNA-binding protein Alba 4, putative"
PBANKA_1361800,0.0233844140176379,"conserved Plasmodium protein, unknown function"
PBANKA_1362000,0.0301184777052923,"glutamate--tRNA ligase, putative"
PBANKA_1365600,0.0126372978523425,fam-a protein
PBANKA_1406700,0.00491650168641653,"carbamoyl phosphate synthetase, putative"
PBANKA_1406800,0.0247410777250846,"40S ribosomal protein S27, putative"
PBANKA_1409400,0.0037742780806937796,"mitochondrial ribosomal protein S15 precursor, putative"
PBANKA_1409800,0.00561231056563699,"ATP synthase subunit gamma, mitochondrial, putative"
PBANKA_1410300,3.35372530546408e-08,"M1-family alanyl aminopeptidase, putative"
PBANKA_1410400,2.35623087375339e-06,"V-type proton ATPase catalytic subunit A, putative"
PBANKA_1411100,0.0065504326879516,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"
PBANKA_1413400,0.00143995949455256,"general transcription factor IIH subunit 2, putative"
PBANKA_1415100,0.00107833552823549,choline-phosphate cytidylyltransferase
PBANKA_1419100,0.0138513056310605,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, putative"
PBANKA_1419200,0.0116491054685293,"RNA-binding protein, putative"
PBANKA_1426000,0.0295876358349869,"histone-arginine methyltransferase CARM1, putative"
PBANKA_1427000,0.00485990433948431,protein phosphatase PPM7
PBANKA_1428500,0.00381448980537109,"glycerol-3-phosphate 1-O-acyltransferase, putative"
PBANKA_1428700,0.0107378398958731,"eukaryotic translation initiation factor 3 subunit A, putative"
PBANKA_1430700,0.017059691536881003,"conserved Plasmodium protein, unknown function"
PBANKA_1430800,0.00230645523026893,"thioredoxin peroxidase 2, putative"
PBANKA_1434800,0.00708020058000529,"aminophospholipid-transporting P-ATPase, putative"
PBANKA_1438600,0.0054941828787509,vacuolar iron transporter
PBANKA_1443300,0.00309688220634446,"merozoite surface protein 9, putative"
PBANKA_1444100,2.21867264186918e-06,"T-complex protein 1 subunit gamma, putative"
PBANKA_1445100,0.000302653143687313,"ATP-dependent protease subunit ClpQ, putative"
PBANKA_1445800,0.0417377549634558,"ras-related protein Rab-2, putative"
PBANKA_1446800,0.000475368808322816,"60 kDa chaperonin, putative"
PBANKA_1449400,0.0019146384255846198,"splicing factor 3B subunit 3, putative"
PBANKA_1451500,0.00451061168893111,"conserved Plasmodium protein, unknown function"
PBANKA_1453600,0.014677033050656998,"mitochondrial ribosomal protein L23 precursor, putative"
PBANKA_1454100,0.0149392119465669,"ATP-dependent zinc metalloprotease FTSH 1, putative"
PBANKA_1454500,2.9407272891010304e-05,"polyadenylation factor subunit 2, putative"
PBANKA_1455100,9.1124435049887e-05,"replication factor C subunit 4, putative"
PBANKA_1456200,0.000586041739323392,"rab specific GDP dissociation inhibitor, putative"
PBANKA_1464200,0.010373801219668001,"thymidylate kinase, putative"
PBANKA_1464900,0.0261517693079598,"rhoptry neck protein 3, putative"
PBANKA_1465100,0.00381448980537109,"Plasmodium exported protein, unknown function"
PBANKA_MIT00800:rRNA,0.0054941828787509,no description
PBANKA_MIT01000:rRNA,0.00046703195105173896,no description
PBANKA_MIT01400:rRNA,0.0006797762823560201,no description
PBANKA_MIT01700:rRNA,0.00559282234721175,no description
PBANKA_MIT02800:rRNA,0.0137249036957753,no description
